Geneid,Gene.name,Gene.type,baseMean_lncap,log2FoldChange_lncap,padj_lncap,baseMean_pc3,log2FoldChange_pc3,padj_pc3
ENSG00000170113,NIPA1,protein_coding,1083.99446292268,0.444906613483431,0.00410205184520555,2734.25096095101,0.419770082352102,0.000416413029096086
ENSG00000196850,PPTC7,protein_coding,1206.96553283866,0.451893589237776,0.00413214182096548,1085.60201285033,0.461561316409525,0.00482815777344599
ENSG00000179335,CLK3,protein_coding,2976.93742751925,0.364488627773661,0.00419911512382628,1012.07812153864,0.890482872026207,4.2356804394967e-10
ENSG00000220008,LINGO3,protein_coding,41.2677327996186,1.5020317813259,0.00419911512382628,20.5976548139078,2.42862715134779,0.018694115697933
ENSG00000164983,TMEM65,protein_coding,731.895571603801,0.542033394526168,0.00426551389094424,867.970461996684,0.697884524378538,1.80109494443095e-05
ENSG00000213096,ZNF254,protein_coding,785.022858770345,0.534020477290504,0.00434181766170872,451.427334019014,0.58115306806294,0.00618546103265499
ENSG00000164855,TMEM184A,protein_coding,1649.44824052905,0.397646803401695,0.00435972129709996,482.4993369094,0.446487805752218,0.0416047748433344
ENSG00000164142,FHIP1A,protein_coding,958.996048267593,0.436541688900712,0.00449917059286868,1907.72310750162,0.642173960580008,1.47999168595698e-07
ENSG00000001167,NFYA,protein_coding,2748.10700243351,0.392856974533712,0.00469097581996867,2406.96230484036,0.423667798989581,0.000346112442027128
ENSG00000186566,GPATCH8,protein_coding,971.486850682017,0.443238079999435,0.00469189664765686,2089.80943669254,0.307974170845877,0.0164482756375395
ENSG00000135720,DYNC1LI2,protein_coding,4812.45588398684,0.36705769178957,0.004816005472804,1595.02798972944,0.395897575728571,0.00379897308221729
ENSG00000114439,BBX,protein_coding,2437.26446394864,0.409079273409338,0.00489925586224257,7071.4969399417,0.420249610415141,1.25155767157861e-05
ENSG00000159256,MORC3,protein_coding,1175.25541255102,0.500756688088149,0.00497198000017656,1925.41080459026,0.724714924824193,8.66814207701321e-10
ENSG00000080845,DLGAP4,protein_coding,1141.67265958777,0.461093218971704,0.00503759567977098,1510.32422751737,0.737985376453153,5.43012684296591e-09
ENSG00000083937,CHMP2B,protein_coding,1834.81674737698,0.394239013200658,0.00529292445654623,1472.65775343367,0.560406584452575,5.1541894620668e-05
ENSG00000149212,SESN3,protein_coding,5269.82308150892,0.415204948968428,0.00533385500483144,381.355695455699,0.532666970161463,0.0237911354699217
ENSG00000114857,NKTR,protein_coding,3650.57807788578,0.404629306979724,0.00546348622372495,1484.52894366355,0.328863861786079,0.0232715084619442
ENSG00000172493,AFF1,protein_coding,1841.48418003438,0.387205072144684,0.00552942977515709,1189.17206193134,0.411428994177026,0.00456492984486573
ENSG00000196233,LCOR,protein_coding,1755.08150016435,0.430129942081095,0.00552942977515709,2028.48157065088,0.376821862114186,0.004401415066389
ENSG00000124214,STAU1,protein_coding,3856.92131657927,0.412150244118628,0.00566907876691647,8448.64647153614,0.377948540120375,1.93103041438355e-05
ENSG00000205129,CFAP96,protein_coding,91.7373581024808,1.08287459681993,0.00574644005918933,160.431985892827,1.98114259391182,6.01783531249672e-09
ENSG00000108510,MED13,protein_coding,1770.34020426463,0.418178797176764,0.00575665641380809,8003.43412191,0.48543622120765,6.38880853212612e-07
ENSG00000059758,CDK17,protein_coding,298.777809994108,0.607746340203951,0.00586250576749147,1446.00832850606,0.600487573213445,2.34894377174187e-06
ENSG00000103855,CD276,protein_coding,3989.49295361721,0.365811262012272,0.00590369929205598,2371.53103047485,0.5984363061964,1.76825852409379e-06
ENSG00000117036,ETV3,protein_coding,816.241937248528,0.445239999907983,0.00592053532972472,1181.77887862574,0.365873516666861,0.0122365848483294
ENSG00000177150,FAM210A,protein_coding,286.077450806259,0.640747575063629,0.00592420948891522,1305.1801028033,1.0378177966943,6.90758798267331e-16
ENSG00000141446,ESCO1,protein_coding,1663.83525940163,0.439329107763085,0.00593987534835829,697.528310062146,0.766772680820009,8.15801361787541e-06
ENSG00000146587,RBAK,protein_coding,1233.77169723577,0.473701382651933,0.00602115618325237,1379.1917335551,0.763581545017507,4.04754721071281e-08
ENSG00000116260,QSOX1,protein_coding,2895.55052579655,0.349516440315733,0.00604710439490426,1040.01937423886,1.33544339172221,8.43462728327011e-21
ENSG00000085433,WDR47,protein_coding,473.619084256044,0.566672406901607,0.00609352619024012,1038.74809254879,0.534141781475573,0.000243666072421744
ENSG00000148848,ADAM12,protein_coding,51.7737847276285,1.43405585428175,0.00609352619024012,3201.60368655833,1.28723945838047,2.61792535102409e-40
ENSG00000164190,NIPBL,protein_coding,2519.38196585998,0.424455886183767,0.00618022040725151,5332.65903530151,0.34065332815596,0.00175767208102987
ENSG00000205542,TMSB4X,protein_coding,142.253061604483,0.809038469605383,0.00624421884728552,4765.12718942771,0.698639831813848,1.8070184192397e-14
ENSG00000169239,CA5B,protein_coding,173.522771321213,0.748507011760088,0.00626027244222764,493.259399267748,1.03898506193723,3.30860719278763e-08
ENSG00000095564,BTAF1,protein_coding,3019.8391390342,0.41459084326335,0.00640046746098633,2795.28367293566,0.689992327914124,3.11895594865292e-09
ENSG00000160124,MIX23,protein_coding,1747.35935625568,0.38766070977398,0.00648377949419966,2053.56400410896,0.297019975322218,0.025098281822686
ENSG00000115760,BIRC6,protein_coding,2638.00773990482,0.420992865938263,0.00668154120508784,5712.10626639375,0.350610928744478,0.00044889091356121
ENSG00000172292,CERS6,protein_coding,2237.02612197468,0.44567112513677,0.00671507419042287,506.193708494832,0.587143133880534,0.00793178590509136
ENSG00000155508,CNOT8,protein_coding,1078.99221016338,0.413030474800043,0.00674036543831597,932.659641454077,0.717119377286603,1.11585492547842e-06
ENSG00000187555,USP7,protein_coding,6294.28897754467,0.380551977730411,0.00674036543831597,4066.49814320167,0.351446030778064,0.00843899952190167
ENSG00000130147,SH3BP4,protein_coding,1618.15615740214,0.391033752856701,0.006766046142414,2178.19010926831,0.424123745312863,0.000439367817044849
ENSG00000183735,TBK1,protein_coding,2570.69671273525,0.37377945686007,0.00698753480929826,1495.9642012599,0.428756993710467,0.00391864839352809
ENSG00000105137,SYDE1,protein_coding,24.2455546194444,2.34751661263428,0.00710995104940501,1223.51313604402,1.35871099979658,1.73398767856211e-25
ENSG00000197694,SPTAN1,protein_coding,2481.76999621818,0.350864740057824,0.00715323840128901,5786.71177654973,0.536914766393128,8.76907957814717e-09
ENSG00000149256,TENM4,protein_coding,20.1742098682203,2.07135492157927,0.00721064983487225,1355.50242516741,0.541608976680702,3.48925067431414e-05
ENSG00000204463,BAG6,protein_coding,3732.93465542141,0.355491211059282,0.00721765917687058,3682.0537107496,1.0315733763671,3.11771388897619e-25
ENSG00000079950,STX7,protein_coding,1973.67533526414,0.373254695600645,0.00729836690054694,1485.88061009923,0.504000467409573,9.78854511265512e-05
ENSG00000164327,RICTOR,protein_coding,633.936093400412,0.488271626676214,0.00731305742546326,4348.90576143935,0.711773873396408,3.57755147473465e-10
ENSG00000196950,SLC39A10,protein_coding,1539.65929341743,0.431435572897831,0.00733740718714499,5900.65937699489,0.295863952449105,0.00727027194798391
ENSG00000106052,TAX1BP1,protein_coding,7473.73059891726,0.425605428977587,0.00742545149995293,5493.78896277218,0.640393116342879,7.62846807373398e-10
ENSG00000186635,ARAP1,protein_coding,1339.90463707999,0.434128650048947,0.00743048622130118,956.180708164753,0.445946906268303,0.00625979160293438
ENSG00000116747,RO60,protein_coding,1555.15927917682,0.430538572915196,0.00800198911185611,1487.75877768692,0.390929017276639,0.020907747602626
ENSG00000203780,FANK1,protein_coding,61.4250870447065,1.17585353165393,0.0081681440083686,46.4027352598151,2.74445102961905,6.66364702162742e-05
ENSG00000151834,GABRA2,protein_coding,9.86409309070621,3.26096154010141,0.00818770594265281,70.4896925006694,3.1635286133906,1.87370770869863e-08
ENSG00000170312,CDK1,protein_coding,5141.11095784267,0.401443675915113,0.00818876675840396,8356.49150291988,0.193577907434505,0.0464010627067868
ENSG00000178163,ZNF518B,protein_coding,1434.60043042387,0.41552973451444,0.00818876675840396,1469.79191435741,0.312254311418635,0.0314751995915447
ENSG00000145868,FBXO38,protein_coding,1726.25660982492,0.413241397698419,0.00831505548346921,1693.91295258067,0.404543259419697,0.00134413186970778
ENSG00000178177,LCORL,protein_coding,435.796988910749,0.555438338464682,0.00832034820020379,954.41291878841,0.385019265882284,0.0148566333962729
ENSG00000151422,FER,protein_coding,512.162655534391,0.541319630927168,0.00853952185362507,1804.44077377077,0.716613767957067,1.02994330054872e-08
ENSG00000224531,SMIM13,protein_coding,546.914050986859,0.475093625758201,0.00857370933208203,588.838631483529,0.401972304892801,0.0396800645978339
ENSG00000089902,RCOR1,protein_coding,1328.46266959629,0.385682535835211,0.00868467574225045,611.986414428667,0.592835365291501,0.00136890681700224
ENSG00000141503,MINK1,protein_coding,3064.14418609517,0.334875531421586,0.00869161912531959,1148.8739814707,0.486699540825171,0.000553273734847925
ENSG00000138175,ARL3,protein_coding,2071.90653100483,0.355758967707813,0.00873603233503763,735.616702020657,0.425364695287145,0.0169120053675446
ENSG00000106327,TFR2,protein_coding,21.111984988836,1.94915165524005,0.00893609315497942,34.4660743546378,1.74703799958086,0.0211665189439423
ENSG00000179454,KLHL28,protein_coding,691.967878625405,0.538060177064687,0.00894947662117574,721.125616986301,0.480859570577892,0.00558644374532751
ENSG00000075568,TMEM131,protein_coding,2167.56984423106,0.370818715196779,0.00926039722566655,3661.54596258596,0.513471156193679,3.98703940607163e-06
ENSG00000038210,PI4K2B,protein_coding,1885.64796646241,0.441785000063869,0.00951568684372097,302.683862964123,0.578711556031052,0.0271293842122566
ENSG00000101608,MYL12A,protein_coding,2800.47667939508,0.364290840373611,0.00952936194319476,6768.93785179136,0.328196989306881,0.000544566736424822
ENSG00000188895,MSL1,protein_coding,2413.60354947217,0.353654047924875,0.00954669495039911,2438.38440141575,0.44060517548669,7.40898719298949e-05
ENSG00000196323,ZBTB44,protein_coding,1393.55685983728,0.418576037412031,0.0100542166945961,1653.55064794996,0.538199832021808,2.32885907971224e-05
ENSG00000138757,G3BP2,protein_coding,9246.95160617311,0.337160640821607,0.0100913080648186,3488.08726903,0.566667456612317,2.43787160314696e-08
ENSG00000107643,MAPK8,protein_coding,1373.93121773913,0.383174399939352,0.0101098456187301,1393.86092956696,0.624857189395147,1.50068003739716e-06
ENSG00000100426,ZBED4,protein_coding,1917.11678325688,0.350506727886593,0.0101501489797592,1135.97259830405,0.565589007486186,4.74681100265039e-05
ENSG00000070367,EXOC5,protein_coding,2686.88113502125,0.393113845516631,0.0104471993235231,11954.2554666958,0.498090954920497,7.00923105855379e-09
ENSG00000019995,ZRANB1,protein_coding,788.400850175126,0.421240395169425,0.0108420750412714,1010.84125093593,0.788300385441611,1.16480294816188e-06
ENSG00000146918,NCAPG2,protein_coding,1603.97535400317,0.411560304054039,0.0108662244476205,1930.49537270025,0.493011979506396,7.18216692600527e-05
ENSG00000164187,LMBRD2,protein_coding,1520.76819847958,0.389172413289889,0.0108662244476205,821.1571700632,0.491674166037285,0.00356074262170712
ENSG00000151239,TWF1,protein_coding,2631.86094543271,0.36110488887281,0.0109824891951458,2953.98233895308,0.80137580411596,2.51934579466357e-13
ENSG00000181555,SETD2,protein_coding,2064.60201592883,0.384340283176081,0.011242148894081,3536.25738742598,0.358469584522283,0.00134229445604858
ENSG00000029363,BCLAF1,protein_coding,6160.21738400456,0.359131687722295,0.0114850819293896,4091.49007483477,0.266358081056518,0.0248225089450585
ENSG00000167702,KIFC2,protein_coding,511.917337701208,0.517949471300824,0.0116796632067971,249.886024781113,0.857298938724761,0.00196469309095
ENSG00000084070,SMAP2,protein_coding,1864.51272764213,0.382838412434447,0.0116799611410363,2350.35706648409,0.76153480976667,1.36287706328367e-12
ENSG00000122970,IFT81,protein_coding,1086.15591749438,0.444364793509402,0.0116968074389357,487.545832390598,0.451605774935833,0.0337761226188362
ENSG00000105642,KCNN1,protein_coding,16.967726939574,2.1551598787305,0.0117366101240905,14.6533082930985,2.97213926635915,0.0257331907930226
ENSG00000140534,TICRR,protein_coding,519.084502720016,0.50603077356611,0.0118768232740587,1112.81965410804,0.596202706187204,5.26033005159002e-05
ENSG00000185246,PRPF39,protein_coding,2586.77585545378,0.404923370488505,0.0119337902771209,1779.32839744066,0.554313427388058,4.97022527094416e-06
ENSG00000183421,RIPK4,protein_coding,304.764042277544,0.550246977584408,0.0120502441863295,562.642827752425,1.36145910268809,4.92047609045962e-13
ENSG00000060069,CTDP1,protein_coding,385.298955444355,0.52336312348152,0.0122304403116515,293.26300831692,0.980871840232489,6.74445128790783e-05
ENSG00000125447,GGA3,protein_coding,961.751002947098,0.40310004167139,0.0122565852834697,1542.56037164584,0.458499426503729,0.000477627470815818
ENSG00000100416,TRMU,protein_coding,851.645528215213,0.409362231928698,0.0125329880400166,725.395440120047,0.440412159657438,0.0132894193935001
ENSG00000136021,SCYL2,protein_coding,1506.25901013827,0.435716949699903,0.0125336987697719,3714.28324558328,0.425919079900203,0.000296933689657467
ENSG00000168769,TET2,protein_coding,897.05871178565,0.435893833393773,0.0125799402430884,805.227400715931,0.520431410859302,0.00140678851660773
ENSG00000110328,GALNT18,protein_coding,383.722146999738,0.566090919482447,0.0127053201555196,763.080633451843,0.735791579006271,1.49493802389943e-05
ENSG00000099246,RAB18,protein_coding,5319.43286492128,0.350346560651657,0.0128228030568348,2300.48541954512,0.377214124824033,0.00344455610441253
ENSG00000198952,SMG5,protein_coding,2259.18915958046,0.33477104492833,0.0128914073361106,4950.65559063127,0.211706107788249,0.0459299887540328
ENSG00000144566,RAB5A,protein_coding,2068.50236569762,0.349222479182772,0.0130273108528978,1498.09467109388,0.49686443810404,0.00312503351135247
ENSG00000149485,FADS1,protein_coding,4317.43124986296,0.323938091199043,0.0131649533044346,6875.56196769676,0.372256769293331,0.000125859043980194
ENSG00000143614,GATAD2B,protein_coding,1012.8748782364,0.379284633005565,0.0134254353406878,1498.1913566195,0.370089902363656,0.00980724668898966
ENSG00000119522,DENND1A,protein_coding,926.051785984959,0.396154276873302,0.0135410435306551,366.944707301901,0.660689442900268,0.00368806268503129
ENSG00000198718,TOGARAM1,protein_coding,703.186858914273,0.429709321293464,0.0138350345365673,869.54143675636,0.369135130976233,0.0355272469080925
ENSG00000165219,GAPVD1,protein_coding,1264.28717525387,0.398650304037713,0.013848216828872,3093.743483497,0.372628507004812,0.0019758882330829
ENSG00000119801,YPEL5,protein_coding,961.146619207353,0.410839435934245,0.0139077502979721,1884.01597014517,1.00594758514833,2.26682389647622e-19
ENSG00000094975,SUCO,protein_coding,2319.65066312523,0.389004413507059,0.0143776665435863,4841.73558716627,0.478336432931955,9.39930472904992e-07
ENSG00000145934,TENM2,protein_coding,24.6397639411111,1.72329642871372,0.01450511240452,142.319761508765,1.37585213326723,9.30865101884124e-05
ENSG00000177453,NIM1K,protein_coding,17.8960327029541,2.24707859416089,0.0147976968122366,34.7367003727701,3.13286455540064,0.00012319444847254
ENSG00000134324,LPIN1,protein_coding,2570.35676595086,0.331684095040859,0.0149926486246266,3010.54494633367,0.69913447408725,6.42240532821705e-12
ENSG00000148926,ADM,protein_coding,14.4012695742465,2.26255705075063,0.0150734914834296,1505.58995092875,4.97332064776196,8.87409730116613e-165
ENSG00000159592,GPBP1L1,protein_coding,3289.29866848515,0.328481158245232,0.0150734914834296,1369.41209144702,0.386341347036567,0.00467205403898001
ENSG00000166128,RAB8B,protein_coding,944.925361731494,0.431221195042577,0.0151865551440379,1382.47833013042,0.71834698491116,6.97051185789672e-08
ENSG00000112378,PERP,protein_coding,3761.32594386277,0.323608405014159,0.0152668466056289,5194.24613830815,0.861438512985094,9.79763046819746e-22
ENSG00000123575,FAM199X,protein_coding,1963.97910285756,0.377061001848754,0.0152871712342691,1190.54588708788,0.447057814808198,0.00466177659308532
ENSG00000157045,NTAN1,protein_coding,535.58999696797,0.453318552671612,0.0152871712342691,848.03072338811,0.418850997040761,0.0125320059948479
ENSG00000014216,CAPN1,protein_coding,1909.76636057308,0.364046829743521,0.0153022246627231,3540.40601683896,0.584868730816031,1.70519141904482e-09
ENSG00000163605,PPP4R2,protein_coding,2512.09834168384,0.404973317156026,0.0153022246627231,1956.83542249149,0.640653382720114,1.18128041492506e-06
ENSG00000137309,HMGA1,protein_coding,2048.07920759076,0.372035942341467,0.0157512742236186,33230.9463925224,0.280447404773737,0.00287750078688637
ENSG00000174579,MSL2,protein_coding,986.831188508534,0.415749505021769,0.015769922957041,1141.52034107669,0.627755441456249,5.37278833196718e-06
ENSG00000103512,NOMO1,protein_coding,1284.89307802892,0.385121642745389,0.0158325452344068,645.451743285522,0.412484010038953,0.0413347150131067
ENSG00000164754,RAD21,protein_coding,4566.94649990834,0.385178417252812,0.0162819764517619,15449.7830109216,0.407515585099641,1.16310767434738e-06
ENSG00000108100,CCNY,protein_coding,1254.71311697679,0.353784359020488,0.0165133473575488,10106.2481175704,0.577127768188731,3.25918419306773e-12
ENSG00000117298,ECE1,protein_coding,405.642710401368,0.482064295142965,0.0166552101090142,3872.15053349537,2.05268497006643,3.40133740356861e-108
ENSG00000156304,SCAF4,protein_coding,1098.97365064466,0.364587120486534,0.0166808176306573,1050.54792574691,1.07964689983895,1.03365345255016e-13
ENSG00000117114,ADGRL2,protein_coding,60.6095581755462,1.07133739339971,0.0173420786036837,2381.05107789317,0.294794917894264,0.0145489277437966
ENSG00000167535,CACNB3,protein_coding,499.223527860827,0.455711704094345,0.01796472944872,358.123402579672,0.616353784817692,0.00786311918205533
ENSG00000181826,RELL1,protein_coding,257.24710682448,0.55989675936654,0.0179885494185706,426.697832627167,0.725008937763122,0.0015549754899912
ENSG00000005884,ITGA3,protein_coding,287.838352053348,0.595813980477185,0.0180095347508245,7620.22783297458,0.692852166214389,2.4253333138049e-14
ENSG00000097007,ABL1,protein_coding,1291.30566679792,0.354828561967786,0.0181179052514532,1533.67604387742,0.38808821716519,0.00451597337423827
ENSG00000116001,TIA1,protein_coding,1523.32909148235,0.382907093952886,0.0185235293954591,2791.90126289647,0.314168285145068,0.00654171219249982
ENSG00000032219,ARID4A,protein_coding,833.743987329367,0.417226626474448,0.018909592115073,1405.90324117455,0.485492790970371,0.0019442005642073
ENSG00000176624,MEX3C,protein_coding,1136.08334100294,0.379677421628574,0.0189297923268817,1488.97321885197,0.628847901598785,2.59136992540539e-06
ENSG00000204178,MACO1,protein_coding,893.481054468482,0.412729940419919,0.0191275497622075,1122.38496075644,0.582365450202547,3.53862065050812e-05
ENSG00000085377,PREP,protein_coding,872.523225879106,0.377608855875456,0.0193227519690679,731.073591440186,0.640730761016301,0.000117209920623601
ENSG00000168385,SEPTIN2,protein_coding,14438.3775645408,0.293518991286647,0.0197637879074593,7911.15511448968,0.458916055152082,9.92026751253654e-07
ENSG00000157107,FCHO2,protein_coding,632.571312499128,0.447782537826619,0.0197850256595103,727.065428416115,0.380183778790222,0.0346699316974412
ENSG00000158615,PPP1R15B,protein_coding,1728.80678308315,0.368901256902067,0.0199014805845548,2349.25899015981,0.352998002301645,0.0036595839922249
ENSG00000087074,PPP1R15A,protein_coding,226.561889459193,0.57582558872133,0.020042110478878,868.186463915107,0.579062003570391,0.000602486106439638
ENSG00000164631,ZNF12,protein_coding,818.462763205834,0.442002481148192,0.0202437575398905,790.38236472732,0.549573020904897,0.000856023537988648
ENSG00000149532,CPSF7,protein_coding,3396.95088161429,0.299997520402627,0.0209350946454078,2570.7932115218,0.273427582250722,0.0409939761350991
ENSG00000110880,CORO1C,protein_coding,951.21159117182,0.366411293691915,0.0215146945801096,4958.79565457354,0.575401150828915,1.75760422074111e-10
ENSG00000182963,GJC1,protein_coding,216.901249676452,0.596552181740819,0.0216377583332784,2647.68077011418,0.285908768849455,0.023034573047321
ENSG00000116273,PHF13,protein_coding,372.712121364118,0.506173347031935,0.0218276913416693,426.308865065969,1.16167635318571,2.05385167525687e-08
ENSG00000150401,DCUN1D2,protein_coding,357.146667711651,0.50456042215982,0.0218866890327942,203.232868460817,0.740758464814731,0.0226057562288629
ENSG00000115808,STRN,protein_coding,1212.73477201729,0.360286906470971,0.0219749530447374,3544.53451548997,0.423161274180898,0.000229275498343138
ENSG00000154511,DIPK1A,protein_coding,223.715566576054,0.572677927594542,0.0220199805832725,630.515108805248,0.586133857433388,0.00154948336217508
ENSG00000172845,SP3,protein_coding,3580.39960877561,0.361178999393367,0.0222913316827154,3975.8218091598,0.588324763705025,4.29450307118981e-09
ENSG00000136381,IREB2,protein_coding,3336.92491554691,0.391781865783698,0.0225867519557788,1784.70667692798,0.311156177303659,0.0223102206279739
ENSG00000157450,RNF111,protein_coding,1205.25394384038,0.366052613828659,0.0229751415375542,1580.63546928836,0.371220310660816,0.0070807466781185
ENSG00000005812,FBXL3,protein_coding,1569.41758125289,0.38908434903732,0.0239928288225128,918.01875500633,0.836532534573791,3.48173966343779e-08
ENSG00000108599,AKAP10,protein_coding,910.996161950387,0.385954862736195,0.0240126216922691,1232.11657930768,0.427977208401783,0.00629690301037171
ENSG00000142867,BCL10,protein_coding,453.520779826258,0.43828095757402,0.0246650894951351,711.124117523235,0.463311181207515,0.0170460604812343
ENSG00000147650,LRP12,protein_coding,499.677110033772,0.466561007113212,0.0249443989878993,2983.6869222833,0.547853381520318,3.6192479064575e-07
ENSG00000189180,ZNF33A,protein_coding,2413.45885259316,0.383057810923909,0.0250635901538126,2811.54923021798,0.555114200337151,1.33367316343848e-06
ENSG00000083844,ZNF264,protein_coding,663.296314969875,0.387755663946356,0.0251078676155506,1237.23549748395,0.462192820469038,0.00279924011411834
ENSG00000156471,PTDSS1,protein_coding,2161.71247558676,0.304848061937053,0.025110888689475,3610.22711483626,0.497613455198399,9.51426328686879e-07
ENSG00000204569,PPP1R10,protein_coding,4206.53241871946,0.290139451833472,0.0254610742363332,4914.96667545165,0.279758742176664,0.00587389129487794
ENSG00000169641,LUZP1,protein_coding,494.036702864746,0.467792176323924,0.0258478633995766,2702.91658443099,0.58603714337192,7.61171208327008e-08
ENSG00000107897,ACBD5,protein_coding,1251.08854694437,0.369711987480529,0.0258773373921547,1059.30863911772,0.412620066672655,0.00582429516123934
ENSG00000148154,UGCG,protein_coding,528.948414881124,0.422960082437063,0.025888634799568,1609.55559074516,0.756992143402,2.13162379092186e-10
ENSG00000182022,CHST15,protein_coding,253.84149733277,0.534853265203398,0.0260983945094793,581.225277401797,0.405066626284756,0.0412465585185549
ENSG00000053254,FOXN3,protein_coding,963.150638920002,0.354476645089895,0.0270994989384712,1577.17247904404,0.572647534631655,2.98630861947044e-05
ENSG00000162490,DRAXIN,protein_coding,9.90682177859972,2.55761870022709,0.0274618138770532,113.147994795385,0.970687868224435,0.0182768069071432
ENSG00000137478,FCHSD2,protein_coding,225.025931569465,0.561397460858263,0.0275305265636589,1169.82781459052,0.389288993395931,0.012048326893507
ENSG00000132357,CARD6,protein_coding,31.479328133054,1.40426775361698,0.028094739648991,546.619237264753,0.786590018510629,6.63639170129057e-05
ENSG00000180537,RNF182,protein_coding,35.4913593256124,1.26467365495123,0.028469981771943,904.313540243811,0.821355335303935,1.86191280920018e-07
ENSG00000109771,LRP2BP,protein_coding,117.760273000664,0.726424283082841,0.0291724845041723,98.40910128625,1.35739573178277,0.00157002140344104
ENSG00000102096,PIM2,protein_coding,436.136356016622,0.460881391817519,0.0292192189241499,757.33917961167,0.688491391959601,1.83882003536699e-05
ENSG00000066697,MSANTD3,protein_coding,473.716508067605,0.430105382429846,0.0293383162017726,3326.33478807678,0.728336925046703,6.55560734138144e-12
ENSG00000104415,CCN4,protein_coding,4.20233981929676,5.08215058876079,0.0293871324337873,30.6812608700629,5.14840059187006,8.57670524697496e-05
ENSG00000107341,UBE2R2,protein_coding,2538.6266665657,0.294392623680479,0.0296026848312488,1308.69110458211,0.432118684953639,0.0026936637079854
ENSG00000100731,PCNX1,protein_coding,1199.38175632501,0.336513073430226,0.0299277134669523,12138.3735596093,0.311260860379137,0.000562736879656423
ENSG00000106333,PCOLCE,protein_coding,55.9483090713177,1.03463191555408,0.0300098099125091,209.156624973596,0.617389057038919,0.0480228276667753
ENSG00000180694,TMEM64,protein_coding,982.878126149479,0.416630516612757,0.0303466918923594,2242.51953133213,0.709394177936878,2.09281502761004e-09
ENSG00000196588,MRTFA,protein_coding,435.451171832283,0.459293280009683,0.0310018228610799,323.81876256592,1.1964076605302,3.04951501164022e-07
ENSG00000074416,MGLL,protein_coding,309.547341932132,0.493405507897738,0.0310516876738372,1647.60203225034,0.418081070821625,0.00170014145172875
ENSG00000176994,SMCR8,protein_coding,1562.26919580047,0.32569976368592,0.0311399485491983,2119.58741476831,0.418428702407825,0.000325037770986446
ENSG00000116641,DOCK7,protein_coding,2113.97885589384,0.345314743624159,0.0311807300332224,5134.40184388406,0.868498297621837,1.81710723315578e-21
ENSG00000125637,PSD4,protein_coding,889.569582320909,0.351009077126364,0.0317212284545905,341.602696207748,0.531671094993958,0.0296375582238474
ENSG00000105520,PLPPR2,protein_coding,1834.75903707796,0.386984193732466,0.0322344371951623,747.816235522452,0.356821380009318,0.0450382923446963
ENSG00000085491,SLC25A24,protein_coding,838.099141638725,0.368728827207216,0.0325297658159225,2390.87658281795,0.478936378308032,5.7623867300528e-05
ENSG00000186480,INSIG1,protein_coding,2353.30198755024,0.291854242698967,0.0326185805139366,863.636515494093,0.813552863940237,1.57933089455371e-07
ENSG00000185621,LMLN,protein_coding,654.03129642302,0.425364254737885,0.0326915628601076,792.060296959191,0.459075454396581,0.0118426016494416
ENSG00000101266,CSNK2A1,protein_coding,5461.42842752487,0.275120250606127,0.033312547612039,8381.03976340114,0.280901382528965,0.00283126569599527
ENSG00000164880,INTS1,protein_coding,1689.21702658704,0.32577690183372,0.0333962655299305,1524.76116123133,0.940272689180144,1.1111229263422e-12
ENSG00000128283,CDC42EP1,protein_coding,374.036145816524,0.499820493897494,0.033833668556669,2653.49750398949,0.696717140606584,5.22330671877077e-11
ENSG00000144579,CTDSP1,protein_coding,715.802162718805,0.407285433215147,0.034524204128729,1321.22856451275,0.520277958095933,0.000197510313821957
ENSG00000102024,PLS3,protein_coding,1499.00445435488,0.306550215276348,0.0351420183652428,3385.5016283371,0.702594427470043,1.10901464546216e-10
ENSG00000185033,SEMA4B,protein_coding,348.009976164063,0.509674472189467,0.0352626052950736,2759.94885082854,2.3246011077997,1.37359076104304e-107
ENSG00000120727,PAIP2,protein_coding,3519.27223469128,0.289654142329764,0.035650001729447,2394.27025286939,0.776151193450582,2.80046667200833e-12
ENSG00000172534,HCFC1,protein_coding,3825.09121613689,0.276316756894431,0.0356825909056506,1457.4813418873,0.305050133704297,0.0351746915036419
ENSG00000111647,BLTP3B,protein_coding,1276.83827051449,0.383769133453171,0.0357251826352257,1407.7635497246,0.384457806696594,0.00966099126761924
ENSG00000143756,FBXO28,protein_coding,2490.297198384,0.326239567337001,0.0358324793101228,2042.07971603146,0.527652037655203,2.74582609305871e-05
ENSG00000067704,IARS2,protein_coding,4185.15245395349,0.304811170992485,0.0359204105850076,5643.79227750266,0.570499336404324,2.34297414588034e-10
ENSG00000113658,SMAD5,protein_coding,2038.57226283972,0.322032712793025,0.03677053999517,2967.96169691277,0.355020538358162,0.00276599668162061
ENSG00000184731,FAM110C,protein_coding,106.099357663282,0.723778043650622,0.0368426458311758,91.4385558518979,1.90779964115862,1.40787240989974e-05
ENSG00000119314,PTBP3,protein_coding,2178.64900191186,0.323159667603411,0.0368797422898731,6763.02003157959,0.543912615485341,2.34233529576759e-09
ENSG00000085365,SCAMP1,protein_coding,4360.7220447269,0.284063850987788,0.0370582362311407,2292.85310737679,0.640214361472822,4.63925549185848e-08
ENSG00000144426,NBEAL1,protein_coding,828.008990806772,0.406010362874356,0.0370641032252223,1386.42649513486,0.452653034552271,0.00117706481362823
